,SMILES,index_low_affinity,counts_low_affinity,RDkit_Objects,index_high_affinity,counts_high_affinity,index,counts,frequencies_low_affinity,frequencies_high_affinity,scoring
152,CC(C)Cc(n)n,1983,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35893c0>,255,2,2123,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
153,CC[C@H](C)NC(C)=O,7403,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38442e0>,868,2,7837,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
154,CN(C)c1cccc(C(N)=O)c1,9369,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34b0820>,1106,2,9918,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
155,cCN1C(=O)[C@H](C)N(CC)C1=O,20499,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34af4a0>,2476,2,21702,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
156,cc(c)CN1C(=O)[C@H](C)N(C)C1=O,23690,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34a6120>,2845,2,25072,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
157,cC[C@H]1CCN(C)C1,21229,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3772e40>,2551,2,22478,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
158,C=C(c)C,255,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd398bc80>,29,2,269,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
159,c[nH]c(=O)c(c)C,22257,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35f8eb0>,2655,2,23560,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
160,ccc(cc)O[C@@H](C)CN,30500,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a109e0>,3577,2,32257,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
161,CC(=O)Nc1cccc(Cl)c1,1560,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3533eb0>,189,2,1662,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
162,cc(c)C[C@H]1CCN(C)C1,24290,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37dde40>,2912,2,25715,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
163,cc(C)cc(c)C,22453,107,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b936d0>,2673,10,23764,117,0.08211818879508825,0.10204081632653061,0.01835198896062621
164,C=Cc,473,42,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3eb2890>,58,5,509,47,0.03223330775134305,0.05102040816326531,0.018191185767349436
165,CSC,13951,29,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f1b820>,1676,4,14775,33,0.022256331542594012,0.04081632653061224,0.01815148046625968
166,CC(c)=O,2558,16,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3132ba0>,334,3,2734,19,0.012279355333844973,0.030612244897959183,0.018109149998999895
167,Cc1ccc(C(N)=O)cc1,16342,16,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37399e0>,1967,3,17308,19,0.012279355333844973,0.030612244897959183,0.018109149998999895
168,COc1ccc(O)cc1,13568,16,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b236d0>,1638,3,14376,19,0.012279355333844973,0.030612244897959183,0.018109149998999895
169,C=C(C)C,178,16,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31702e0>,9,3,181,19,0.012279355333844973,0.030612244897959183,0.018109149998999895
170,cc(c)CN1CCNCC1,23787,16,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b94970>,2858,3,25177,19,0.012279355333844973,0.030612244897959183,0.018109149998999895
171,CC1=Cc2ccccc2OC1,2881,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3163900>,360,2,3071,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
172,CNC(=O)CN1CCN(C)CC1,10271,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3526200>,1213,2,10876,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
173,cNCC(N)=O,21684,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35d1dd0>,2604,2,22960,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
174,C[C@H]1CCN(C(N)=O)C1,15524,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37d1820>,1874,2,16446,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
175,Fc1ccc(Cl)cc1,17654,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36d4cf0>,2115,2,18683,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
176,cc(c)C=C(C)C,23305,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31c9430>,2798,2,24663,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
177,CCN(CC)c1cccnn1,5216,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3847190>,615,2,5510,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
178,C1=Cc2ccccc2OC1,153,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31ba890>,4,2,156,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
179,cCN(CC)C(C)C,20418,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ab0820>,2456,2,21609,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
180,ccc1c(c)C=C(C)CO1,31723,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3163a50>,3681,2,33549,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
181,cnnc(c)N,33770,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38563c0>,3949,2,35719,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
182,ccc1c(c)CCN(C(C)C)C1,31776,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb1ac0>,3687,2,33605,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
183,C[C@@H]1CCN(C)CC1,14585,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3415660>,1765,2,15451,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
184,CC(C)CN(c)C,1913,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd30bef90>,249,2,2051,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
185,C=C(C)COc,213,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31bf740>,21,2,226,5,0.0023023791250959325,0.02040816326530612,0.01806414571287882
186,cc(c)NC(C)=O,25003,108,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d847b0>,2989,10,26464,118,0.08288564850345356,0.10204081632653061,0.017631496753930484
187,cc(c)CNC,23887,108,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a94a50>,2865,10,25282,118,0.08288564850345356,0.10204081632653061,0.017631496753930484
188,cCNC(N)=O,20914,43,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a08eb0>,2520,5,22146,48,0.03300076745970836,0.05102040816326531,0.017434683830208877
189,CC1CCNCC1,2940,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3353580>,370,2,3134,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
190,CCSC,6602,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd33d07b0>,787,2,6989,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
191,Cc1cccc(CN2CCNCC2)c1,16767,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35083c0>,2011,2,17749,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
192,CN(C)Cc1ccc(C(N)=O)cc1,9152,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3796350>,1085,2,9690,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
193,CNC(=O)NC[C@H](C)O,10519,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39f3cf0>,1263,2,11153,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
194,CN1CCN(c2ccccc2F)CC1,9852,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd2f68270>,1160,2,10427,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
195,COc1cc(C)cc(O)c1,13184,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a3c820>,1578,2,13966,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
196,COc1cc(C)cc(OC)c1,13188,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a36cf0>,1579,2,13970,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
197,cc([nH])=O,22693,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd364b510>,2729,2,24013,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
198,CN[C@H](C(N)=O)C(C)C,11790,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e239e0>,1427,2,12498,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
199,c1cn2c(n1)CCCC2,19505,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd375c120>,2344,2,20639,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
200,CCC(Cc)C(N)=O,3403,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd396b9e0>,430,2,3631,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
201,CCCNC(=O)N(C)C,3821,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3983c10>,473,2,4063,6,0.0030698388334612432,0.02040816326530612,0.017285180184070194
202,CCc,8000,239,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d47350>,932,20,8469,259,0.1834228702993093,0.20408163265306123,0.01719668591965654
203,cc(c)C(=O)NC,23025,70,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e7d4a0>,2765,7,24361,77,0.05372217958557176,0.07142857142857142,0.01678026537511459
204,cCCNC,20217,44,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d3e9e0>,2425,5,21392,49,0.03376822716807368,0.05102040816326531,0.01667933191083163
205,ccc(CN)c(c)O,28163,18,<rdkit.Chem.rdchem.Mol object at 0x7f2bd331fdd0>,3308,3,29788,21,0.013814274750575594,0.030612244897959183,0.016567513830853267
206,cc(c)NC(=O)CN(C)C,24834,18,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36c9cf0>,2973,3,26285,21,0.013814274750575594,0.030612244897959183,0.016567513830853267
207,COc1cccc(C(N)=O)c1,13711,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3741c80>,1648,2,14525,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
208,C=Cc1ccccc1O,513,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31d1cf0>,66,2,551,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
209,CCc1cccc(F)c1,8194,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a19f90>,961,2,8678,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
210,CCn1cc(C)nc1C,8440,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cfbe40>,1003,2,8946,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
211,cN1CCOCC1,21401,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3641660>,2567,2,22657,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
212,CCc1nccn1CC,8324,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36fe890>,986,2,8820,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
213,cc1cCN(C(C)C)CC1,27308,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cd0270>,3198,2,28881,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
214,CC(C)[C@@H](C)N,2292,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e36f90>,304,2,2455,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
215,Cc1cn(C)c(C)n1,17078,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb3f20>,2053,2,18074,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
216,nc(n)=O,33955,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3717d60>,3976,2,35920,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
217,cc(c)NCC,25009,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd356d890>,2992,2,26470,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
218,ccn(C)c(c)C,32633,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd329d900>,3794,2,34511,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
219,COCCn,12690,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38e7e40>,1530,2,13446,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
220,CCC(Cc)CN,3405,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37722e0>,431,2,3633,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
221,NCC(F)(F)F,18431,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c43f20>,2219,2,19506,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
222,C[C@H](O)CCN,15339,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e429e0>,1851,2,16249,7,0.003837298541826554,0.02040816326530612,0.016507399214368845
223,CCC(=O)NC,3074,58,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b7d9e0>,391,6,3278,64,0.044512663085188024,0.061224489795918366,0.015984252070579196
224,cc(c)C,22799,1057,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ed16d0>,2737,83,24122,1140,0.8112049117421335,0.8469387755102041,0.015877355192731896
225,cc(C)cnn,22473,32,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c8f200>,2682,4,23784,36,0.024558710667689946,0.04081632653061224,0.015863212619217908
226,cc(C)ccn,22467,19,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ca1580>,2679,3,23778,22,0.014581734458940905,0.030612244897959183,0.01579845379848837
227,COc1cc(C)ccc1C,13194,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bdeeb0>,1580,2,13976,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
228,C=Cc(cc)c(c)O,476,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31cf660>,59,2,512,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
229,CC(N)CCN,2533,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37dbba0>,332,2,2709,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
230,C[C@H](O)C(=O)N(C)C,15306,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3887820>,1849,2,16215,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
231,CCc1nccn1C,8322,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36fed60>,985,2,8818,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
232,COC[C@@H](C)O,12706,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c59f20>,1537,2,13468,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
233,ccc(cc)OCC(=O)N(CC)CC,30423,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b58cf0>,3565,2,32174,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
234,ccc(cc)CN(CC)C(C)C,29600,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a6cb30>,3461,2,31295,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
235,CC1CCC1,2897,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b4f580>,363,2,3087,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
236,cnc(C)cn,33198,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d15970>,3879,2,35102,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
237,CN(C)C(=O)COc1ccccc1,8717,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b58f20>,1036,2,9238,8,0.004604758250191865,0.02040816326530612,0.015730801444723906
238,ccc(cc)[C@@H](C)N,30630,46,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ddb3c0>,3586,5,32393,51,0.035303146584804296,0.05102040816326531,0.015172072849619236
239,CC1CC1,2895,33,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bde740>,362,4,3085,37,0.02532617037605526,0.04081632653061224,0.015102775954835713
240,cn(C)ccn,32923,33,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ae3820>,3833,4,34814,37,0.02532617037605526,0.04081632653061224,0.015102775954835713
241,nc1ccccc1,34032,33,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f963c0>,3987,4,36003,37,0.02532617037605526,0.04081632653061224,0.015102775954835713
242,CN(C)C(=O)N(C)C,8754,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3487200>,1037,3,9275,23,0.015349194167306216,0.030612244897959183,0.015030564007756297
243,ccc(cc)N1CCNCC1,30147,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39bf4a0>,3531,3,31883,23,0.015349194167306216,0.030612244897959183,0.015030564007756297
244,COC(C)C,12520,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3da5ac0>,1500,3,13262,23,0.015349194167306216,0.030612244897959183,0.015030564007756297
245,CCCCn,3639,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d11890>,461,2,3878,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
246,ccc(Cl)c(c)N,28393,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d8e430>,3319,2,30025,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
247,ccn(nc)C(C)C,32739,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bf7f90>,3807,2,34621,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
248,C[C@H](C(N)=O)N(C)C,14959,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ce7ac0>,1805,2,15848,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
249,cC(=O)N1CCN(c)CC1,19667,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35e3f20>,2367,2,20812,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
250,CC(c)N1CCOCC1,2653,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3965f90>,343,2,2833,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
251,CCN(CC)c(n)n,5150,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b02f90>,599,2,5440,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
252,ccc(c(c)F)N1CCNCC1,28929,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd2fc8dd0>,3385,2,30588,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
253,ccc(CCNC)c(c)O,28078,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36fe900>,3297,2,29697,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
254,CNC1CC1,11001,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3533820>,1320,2,11667,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
255,CCC(C)CC,3213,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd32e7190>,406,2,3428,9,0.005372217958557176,0.02040816326530612,0.014955385517472561
256,CNC(=O)NC,10452,73,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d5aa50>,1256,7,11084,80,0.056024558710667687,0.07142857142857142,0.014564739178923675
257,cc(c)OC,25047,191,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b58970>,2999,16,26511,207,0.14658480429777437,0.16326530612244897,0.014406156898404666
258,ccc(cc)CNC(C)=O,29840,34,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a715f0>,3498,4,31559,38,0.026093630084420567,0.04081632653061224,0.014343496715500462
259,Cc1nccn1C,17323,21,<rdkit.Chem.rdchem.Mol object at 0x7f2bd375a9e0>,2076,3,18334,24,0.016116653875671526,0.030612244897959183,0.014263843115744116
260,cccc(c)O,32600,322,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3da5c10>,3779,26,34478,348,0.24712202609363007,0.2653061224489796,0.014202604444174117
261,nccc(n)N,34075,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31efcf0>,3998,2,36051,10,0.0061396776669224865,0.02040816326530612,0.014181150076338757
262,cc(c)N(C)C,24408,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3add970>,2916,2,25833,10,0.0061396776669224865,0.02040816326530612,0.014181150076338757
263,CCc1cnn(C)c1,8264,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c6e350>,978,2,8754,10,0.0061396776669224865,0.02040816326530612,0.014181150076338757
264,CCc(cn)cn,8011,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c7e4a0>,935,2,8481,10,0.0061396776669224865,0.02040816326530612,0.014181150076338757
265,cN(C)CCO,21342,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd364cc80>,2554,2,22591,11,0.006907137375287797,0.02040816326530612,0.01340809376643183
266,CCNC(=O)NCC,5932,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d83ba0>,692,2,6270,11,0.006907137375287797,0.02040816326530612,0.01340809376643183
267,cc(c)CCNC(N)=O,23524,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d5a120>,2821,2,24892,11,0.006907137375287797,0.02040816326530612,0.01340809376643183
268,cn(C)c1ccccc1n,32920,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3753ac0>,3831,2,34811,11,0.006907137375287797,0.02040816326530612,0.01340809376643183
269,CCN(CC)C(=O)COc,4559,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b66350>,534,2,4822,11,0.006907137375287797,0.02040816326530612,0.01340809376643183
270,cc(C)cc(c)N,22456,75,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a91eb0>,2676,7,23767,82,0.05755947812739831,0.07142857142857142,0.013093335795194465
271,cc(c)N(CC)C(C)=O,24474,62,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b15970>,2924,6,25905,68,0.047582501918649274,0.061224489795918366,0.013008069279167317
272,cc(C)cc(c)O,22457,167,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3df3900>,2677,14,23768,181,0.1281657712970069,0.14285714285714285,0.012924110287342253
273,cccn(C)n,32621,23,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c59eb0>,3788,3,34499,26,0.017651573292402148,0.030612244897959183,0.012733902663085004
274,cc(N)cnn,22631,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b15b30>,2720,2,23951,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
275,CC(C)Cc1ccccc1,1988,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3772ac0>,257,2,2128,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
276,C[C@@H]1CCCN(C)C1,14541,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3813ba0>,1755,2,15405,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
277,cc(N)cn(C)n,22629,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b1fb30>,2719,2,23949,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
278,C[C@@H](C(N)=O)N(C)C,14056,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3dfd510>,1697,2,14890,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
279,cn(C)cc(C)n,32922,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d156d0>,3832,2,34813,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
280,cc1ccccc1n(c)C,27569,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3edca50>,3234,2,29157,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
281,cCCNC(=O)NC,20248,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ce8f20>,2432,2,21426,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
282,Cc(n)cc(C)n,15871,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38674a0>,1909,2,16813,12,0.007674597083653108,0.02040816326530612,0.01263621523424522
283,cc(C)cc(c)F,22455,76,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39a3f90>,2675,7,23766,83,0.05832693783576362,0.07142857142857142,0.012359314463061858
284,COC,12276,495,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ecf510>,1475,39,13009,534,0.37989255564082886,0.3979591836734694,0.012356397259981904
285,cCN(CC)CC,20421,37,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b45120>,2457,4,21612,41,0.0283960092095165,0.04081632653061224,0.012072590271326704
286,cnccn,33675,37,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3af5a50>,3931,4,35617,41,0.0283960092095165,0.04081632653061224,0.012072590271326704
287,cCCN(C)C,20197,37,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d02e40>,2423,4,21372,41,0.0283960092095165,0.04081632653061224,0.012072590271326704
288,CNCC(N)=O,11051,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b6b740>,1332,3,11721,27,0.01841903300076746,0.030612244897959183,0.011970680423465612
289,cc(c)COC,24110,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38232e0>,2894,3,25522,27,0.01841903300076746,0.030612244897959183,0.011970680423465612
290,CC(=O)N1CCOCC1,901,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bb7120>,111,3,959,27,0.01841903300076746,0.030612244897959183,0.011970680423465612
291,CN1CCN(c2ccccc2)CC1,9850,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39c0580>,1158,2,10424,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
292,CCn1ccnc1C,8491,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36fe350>,1015,2,9003,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
293,Cc1cccc(CN(C)C)c1,16756,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34f5740>,2008,2,17738,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
294,C[C@@H](N)c1ccc(O)cc1,14280,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3df3f20>,1723,2,15123,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
295,CC[C@H](C)N,7385,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3844b30>,855,2,7809,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
296,cc(c)C(=O)N1CCCCC1,22901,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c87f20>,2760,2,24237,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
297,ccc(C)c(c)O,27948,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38dce40>,3275,2,29562,13,0.00844205679201842,0.02040816326530612,0.01186551312765511
298,COc1ccc(C)cc1,13418,51,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c2f580>,1615,5,14218,56,0.039140445126630855,0.05102040816326531,0.011423958323169373
299,CC(C)(C)O,1683,38,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d7ba50>,211,4,1801,42,0.02916346891788181,0.04081632653061224,0.011317927462508834
300,cccnn,32625,25,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c42d60>,3791,3,34503,28,0.01918649270913277,0.030612244897959183,0.011208621724618558
301,ccnc(C)n,32795,25,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3700510>,3819,3,34685,28,0.01918649270913277,0.030612244897959183,0.011208621724618558
302,ccn(CC)nc,32671,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e25f0>,3804,2,34552,14,0.00920951650038373,0.02040816326530612,0.01109598609591912
